109.862,270.713,0.000
109.554,268.558,0.000
109.281,266.372,0.000
109.043,264.156,0.000
108.840,261.912,0.000
108.671,259.640,0.000
108.536,257.343,0.000
108.434,255.020,0.000
108.365,252.673,0.000
108.328,250.305,0.000
108.323,247.915,0.000
108.350,245.504,0.000
108.408,243.075,0.000
108.496,240.629,0.000
108.615,238.165,0.000
108.763,235.687,0.000
108.941,233.195,0.000
109.147,230.690,0.000
109.382,228.173,0.000
109.644,225.646,0.000
109.934,223.109,0.000
110.251,220.565,0.000
110.595,218.014,0.000
110.965,215.457,0.000
111.360,212.896,0.000
111.781,210.332,0.000
112.226,207.766,0.000
112.695,205.199,0.000
113.189,202.633,0.000
113.706,200.068,0.000
114.245,197.506,0.000
114.808,194.949,0.000
115.392,192.396,0.000
115.998,189.851,0.000
116.625,187.312,0.000
117.273,184.783,0.000
117.941,182.265,0.000
118.629,179.757,0.000
119.336,177.262,0.000
120.062,174.781,0.000
120.806,172.315,0.000
121.569,169.865,0.000
122.349,167.432,0.000
123.146,165.018,0.000
123.960,162.624,0.000
124.790,160.251,0.000
125.636,157.900,0.000
126.497,155.573,0.000
127.373,153.270,0.000
128.263,150.993,0.000
129.167,148.743,0.000
130.085,146.522,0.000
131.016,144.330,0.000
131.959,142.169,0.000
132.915,140.040,0.000
133.882,137.943,0.000
134.861,135.881,0.000
135.850,133.855,0.000
136.850,131.866,0.000
137.859,129.914,0.000
138.878,128.002,0.000
139.906,126.130,0.000
140.943,124.299,0.000
141.988,122.512,0.000
143.040,120.768,0.000
144.100,119.070,0.000
145.166,117.418,0.000
146.238,115.813,0.000
147.317,114.258,0.000
148.401,112.752,0.000
149.489,111.298,0.000
150.583,109.897,0.000
151.680,108.549,0.000
152.781,107.256,0.000
153.885,106.019,0.000
154.992,104.839,0.000
156.101,103.718,0.000
157.212,102.656,0.000
158.324,101.656,0.000
159.437,100.717,0.000
160.550,99.842,0.000
161.664,99.032,5.000
162.777,98.287,5.000
163.889,97.609,5.000
165.000,97.000,5.000
165.000,97.000,5.000
166.131,96.448,5.000
167.304,95.942,5.000
168.518,95.481,5.000
169.771,95.066,5.000
171.064,94.694,5.000
172.395,94.367,5.000
173.763,94.082,5.000
175.168,93.840,5.000
176.608,93.641,5.000
178.083,93.483,5.000
179.592,93.367,5.000
181.133,93.291,5.000
182.707,93.256,5.000
184.311,93.260,5.000
185.946,93.303,5.000
187.611,93.385,5.000
189.303,93.505,5.000
191.024,93.662,5.000
192.771,93.857,5.000
194.544,94.088,5.000
196.342,94.355,5.000
198.164,94.658,5.000
200.009,94.995,5.000
201.877,95.367,5.000
203.766,95.773,5.000
205.675,96.213,5.000
207.604,96.685,5.000
209.552,97.190,5.000
211.518,97.727,5.000
213.501,98.294,5.000
215.500,98.893,5.000
217.514,99.522,5.000
219.543,100.181,5.000
221.585,100.869,5.000
223.640,101.586,5.000
225.706,102.331,5.000
227.784,103.104,5.000
229.871,103.904,5.000
231.967,104.731,5.000
234.072,105.584,5.000
236.184,106.463,5.000
238.302,107.366,5.000
240.426,108.294,5.000
242.555,109.247,5.000
244.687,110.223,5.000
246.822,111.222,5.000
248.960,112.243,5.000
251.098,113.287,5.000
253.237,114.352,5.000
255.375,115.438,5.000
257.512,116.544,5.000
259.646,117.670,5.000
261.777,118.816,5.000
263.904,119.981,5.000
266.025,121.164,5.000
268.141,122.364,5.000
270.250,123.583,5.000
272.352,124.818,5.000
274.445,126.069,5.000
276.528,127.336,5.000
278.601,128.618,5.000
280.663,129.915,5.000
282.713,131.227,5.000
284.750,132.552,5.000
286.773,133.890,5.000
288.781,135.241,5.000
290.774,136.604,5.000
292.750,137.978,5.000
294.708,139.364,5.000
296.649,140.760,5.000
298.570,142.167,5.000
300.472,143.583,5.000
302.352,145.008,5.000
304.211,146.441,5.000
306.047,147.883,5.000
307.859,149.332,5.000
309.647,150.788,5.000
311.410,152.250,5.000
313.147,153.718,5.000
314.856,155.192,5.000
316.537,156.671,5.000
318.190,158.153,5.000
319.813,159.640,5.000
321.405,161.130,5.000
322.966,162.623,5.000
324.495,164.118,5.000
325.990,165.615,5.000
327.451,167.113,5.000
328.877,168.612,5.000
330.267,170.111,5.000
331.620,171.610,5.000
332.936,173.108,5.000
334.213,174.605,5.000
335.451,176.100,5.000
336.648,177.592,5.000
337.805,179.082,5.000
338.919,180.568,5.000
339.990,182.050,5.000
341.017,183.527,5.000
342.000,185.000,5.000
342.000,185.000,5.000
342.956,186.496,5.000
343.905,188.045,5.000
344.846,189.644,5.000
345.780,191.293,5.000
346.704,192.990,5.000
347.621,194.735,5.000
348.528,196.525,5.000
349.427,198.359,5.000
350.316,200.237,5.000
351.195,202.158,5.000
352.065,204.118,5.000
352.924,206.119,5.000
353.773,208.158,5.000
354.611,210.234,5.000
355.438,212.346,5.000
356.254,214.492,5.000
357.059,216.672,5.000
357.851,218.884,5.000
358.632,221.127,5.000
359.400,223.400,5.000
360.156,225.701,5.000
360.898,228.029,5.000
361.628,230.383,5.000
362.344,232.762,5.000
363.047,235.164,5.000
363.735,237.588,5.000
364.410,240.034,5.000
365.070,242.499,5.000
365.715,244.982,5.000
366.345,247.482,5.000
366.960,249.999,5.000
367.559,252.530,5.000
368.142,255.075,5.000
368.710,257.632,5.000
369.261,260.200,5.000
369.795,262.777,5.000
370.312,265.363,5.000
370.812,267.957,5.000
371.295,270.556,5.000
371.760,273.160,5.000
372.207,275.768,5.000
372.636,278.377,5.000
373.046,280.988,5.000
373.437,283.599,5.000
373.809,286.208,5.000
374.162,288.814,5.000
374.496,291.417,5.000
374.809,294.014,5.000
375.102,296.604,5.000
375.375,299.188,5.000
375.627,301.762,5.000
375.858,304.325,5.000
376.068,306.878,5.000
376.257,309.418,5.000
376.423,311.943,5.000
376.568,314.454,5.000
376.690,316.948,5.000
376.790,319.425,5.000
376.866,321.883,5.000
376.920,324.320,5.000
376.950,326.736,5.000
376.957,329.130,5.000
376.939,331.499,5.000
376.898,333.844,5.000
376.832,336.162,5.000
376.741,338.452,5.000
376.625,340.714,5.000
376.484,342.945,5.000
376.317,345.145,5.000
376.125,347.312,5.000
375.906,349.446,5.000
375.661,351.545,5.000
375.390,353.607,5.000
375.091,355.631,5.000
374.766,357.617,5.000
374.412,359.563,5.000
374.032,361.467,5.000
373.623,363.329,5.000
373.186,365.147,5.000
372.720,366.920,5.000
372.226,368.647,5.000
371.702,370.326,5.000
371.149,371.956,5.000
370.567,373.536,5.000
369.954,375.065,5.000
369.312,376.542,5.000
368.639,377.965,5.000
367.935,379.332,5.000
367.201,380.644,5.000
366.435,381.897,5.000
365.638,383.093,5.000
364.809,384.228,5.000
363.948,385.302,5.000
363.054,386.313,5.000
362.128,387.261,5.000
361.169,388.144,5.000
360.177,388.960,5.000
359.152,389.709,5.000
358.093,390.390,5.000
357.000,391.000,5.000
357.000,391.000,5.000
355.851,391.551,5.000
354.625,392.054,5.000
353.324,392.511,5.000
351.948,392.920,5.000
350.501,393.284,5.000
348.983,393.602,5.000
347.396,393.876,5.000
345.741,394.105,5.000
344.021,394.290,5.000
342.237,394.432,5.000
340.390,394.532,5.000
338.482,394.589,5.000
336.515,394.605,5.000
334.490,394.580,5.000
332.409,394.515,5.000
330.273,394.409,5.000
328.084,394.265,5.000
325.844,394.081,5.000
323.554,393.859,5.000
321.216,393.600,5.000
318.831,393.304,5.000
316.402,392.971,5.000
313.929,392.602,5.000
311.414,392.197,5.000
308.859,391.758,5.000
306.266,391.284,5.000
303.636,390.777,5.000
300.970,390.236,5.000
298.271,389.663,5.000
295.539,389.057,5.000
292.777,388.421,5.000
289.986,387.753,5.000
287.167,387.054,5.000
284.323,386.326,5.000
281.455,385.568,5.000
278.564,384.782,5.000
275.653,383.967,5.000
272.722,383.125,5.000
269.773,382.256,5.000
266.808,381.360,5.000
263.829,380.438,5.000
260.836,379.491,5.000
257.833,378.518,5.000
254.819,377.522,5.000
251.798,376.502,5.000
248.770,375.458,5.000
245.737,374.392,5.000
242.701,373.303,5.000
239.663,372.193,5.000
236.625,371.062,5.000
233.589,369.911,5.000
230.555,368.740,5.000
227.526,367.549,5.000
224.504,366.340,5.000
221.490,365.112,5.000
218.485,363.867,5.000
215.491,362.604,5.000
212.510,361.325,5.000
209.543,360.030,5.000
206.592,358.720,5.000
203.659,357.395,5.000
200.744,356.055,5.000
197.851,354.701,5.000
194.980,353.335,5.000
192.132,351.955,5.000
189.311,350.564,5.000
186.516,349.161,5.000
183.750,347.747,5.000
181.015,346.322,5.000
178.311,344.888,5.000
175.641,343.444,5.000
173.006,341.991,5.000
170.408,340.530,5.000
167.848,339.062,5.000
165.328,337.586,5.000
162.850,336.104,5.000
160.415,334.615,5.000
158.024,333.122,5.000
155.680,331.623,5.000
153.384,330.120,5.000
151.137,328.613,5.000
148.942,327.103,5.000
146.799,325.590,5.000
144.711,324.076,5.000
142.679,322.559,5.000
140.704,321.042,5.000
138.8,319.524,5.000
136.934,318.006,5.000
135.141,316.489,5.000
133.413,314.973,5.000
131.750,313.458,5.000
130.154,311.946,5.000
128.628,310.437,5.000
127.171,308.931,5.000
125.787,307.430,5.000
124.476,305.932,5.000
123.240,304.440,5.000
122.081,302.954,5.000
121.001,301.474,5.000
120.000,300.000,5.000
120.000,300.000,5.000
119.062,298.504,5.000
118.166,296.959,5.000
117.312,295.364,5.000
116.501,293.721,5.000
115.731,292.031,5.000
115.001,290.297,5.000
114.313,288.517,5.000
113.664,286.695,5.000
113.055,284.831,5.000
112.485,282.926,5.000
111.954,280.982,5.000
111.461,279.000,5.000
111.006,276.981,5.000
110.588,274.926,5.000
110.207,272.836,5.000
109.862,270.713,5.000
109.554,268.558,5.000
109.281,266.372,5.000
109.043,264.156,5.000
108.840,261.912,5.000
108.671,259.640,5.000
108.536,257.343,5.000
108.434,255.020,5.000
108.365,252.673,5.000
108.328,250.305,5.000
108.323,247.915,5.000
108.350,245.504,5.000
108.408,243.075,5.000
108.496,240.629,5.000
108.615,238.165,5.000
108.763,235.687,5.000
108.941,233.195,5.000
109.147,230.690,5.000
109.382,228.173,5.000
109.644,225.646,5.000
109.934,223.109,5.000
110.251,220.565,5.000
110.595,218.014,5.000
110.965,215.457,5.000
111.360,212.896,5.000
111.781,210.332,5.000
112.226,207.766,5.000
112.695,205.199,5.000
113.189,202.633,5.000
113.706,200.068,5.000
114.245,197.506,5.000
114.808,194.949,5.000
115.392,192.396,5.000
115.998,189.851,5.000
116.625,187.312,5.000
117.273,184.783,5.000
117.941,182.265,5.000
118.629,179.757,5.000
119.336,177.262,5.000
120.062,174.781,5.000
120.806,172.315,5.000
121.569,169.865,5.000
122.349,167.432,5.000
123.146,165.018,5.000
123.960,162.624,5.000
124.790,160.251,5.000
125.636,157.900,5.000
126.497,155.573,5.000
127.373,153.270,5.000
128.263,150.993,5.000
129.167,148.743,5.000
130.085,146.522,5.000
131.016,144.330,5.000
131.959,142.169,5.000
132.915,140.040,5.000
133.882,137.943,5.000
134.861,135.881,5.000
135.850,133.855,5.000
136.850,131.866,5.000
137.859,129.914,5.000
138.878,128.002,5.000
139.906,126.130,5.000
140.943,124.299,5.000
141.988,122.512,5.000
143.040,120.768,5.000
144.100,119.070,5.000
145.166,117.418,5.000
146.238,115.813,5.000
147.317,114.258,5.000
148.401,112.752,5.000
149.489,111.298,5.000
150.583,109.897,5.000
151.680,108.549,5.000
152.781,107.256,5.000
153.885,106.019,5.000
154.992,104.839,5.000
156.101,103.718,5.000
157.212,102.656,5.000
158.324,101.656,10.000
159.437,100.717,10.000
160.550,99.842,10.000
161.664,99.032,10.000
162.777,98.287,10.000
163.889,97.609,10.000
165.000,97.000,10.000
165.000,97.000,10.000
166.131,96.448,10.000
167.304,95.942,10.000
168.518,95.481,10.000
169.771,95.066,10.000
171.064,94.694,10.000
172.395,94.367,10.000
173.763,94.082,10.000
175.168,93.840,10.000
176.608,93.641,10.000
178.083,93.483,10.000
179.592,93.367,10.000
181.133,93.291,10.000
182.707,93.256,10.000
184.311,93.260,10.000
185.946,93.303,10.000
187.611,93.385,10.000
189.303,93.505,10.000
191.024,93.662,10.000
192.771,93.857,10.000
194.544,94.088,10.000
196.342,94.355,10.000
198.164,94.658,10.000
200.009,94.995,10.000
201.877,95.367,10.000
203.766,95.773,10.000
205.675,96.213,10.000
207.604,96.685,10.000
209.552,97.190,10.000
211.518,97.727,10.000
213.501,98.294,10.000
215.500,98.893,10.000
217.514,99.522,10.000
219.543,100.181,10.000
221.585,100.869,10.000
223.640,101.586,10.000
225.706,102.331,10.000
227.784,103.104,10.000
229.871,103.904,10.000
231.967,104.731,10.000
234.072,105.584,10.000
236.184,106.463,10.000
238.302,107.366,10.000
240.426,108.294,10.000
242.555,109.247,10.000
244.687,110.223,10.000
246.822,111.222,10.000
248.960,112.243,10.000
251.098,113.287,10.000
253.237,114.352,10.000
255.375,115.438,10.000
257.512,116.544,10.000
259.646,117.670,10.000
261.777,118.816,10.000
263.904,119.981,10.000
266.025,121.164,10.000
268.141,122.364,10.000
270.250,123.583,10.000
272.352,124.818,10.000
274.445,126.069,10.000
276.528,127.336,10.000
278.601,128.618,10.000
280.663,129.915,10.000
282.713,131.227,10.000
284.750,132.552,10.000
286.773,133.890,10.000
288.781,135.241,10.000
290.774,136.604,10.000
292.750,137.978,10.000
294.708,139.364,10.000
296.649,140.760,10.000
298.570,142.167,10.000
300.472,143.583,10.000
302.352,145.008,10.000
304.211,146.441,10.000
306.047,147.883,10.000
307.859,149.332,10.000
309.647,150.788,10.000
311.410,152.250,10.000
313.147,153.718,10.000
314.856,155.192,10.000
316.537,156.671,10.000
318.190,158.153,10.000
319.813,159.640,10.000
321.405,161.130,10.000
322.966,162.623,10.000
324.495,164.118,10.000
325.990,165.615,10.000
327.451,167.113,10.000
328.877,168.612,10.000
330.267,170.111,10.000
331.620,171.610,10.000
332.936,173.108,10.000
334.213,174.605,10.000
335.451,176.100,10.000
336.648,177.592,10.000
337.805,179.082,10.000
338.919,180.568,10.000
339.990,182.050,10.000
341.017,183.527,10.000
342.000,185.000,10.000
342.000,185.000,10.000
342.956,186.496,10.000
343.905,188.045,10.000
344.846,189.644,10.000
345.780,191.293,10.000
346.704,192.990,10.000
347.621,194.735,10.000
348.528,196.525,10.000
349.427,198.359,10.000
350.316,200.237,10.000
351.195,202.158,10.000
352.065,204.118,10.000
352.924,206.119,10.000
353.773,208.158,10.000
354.611,210.234,10.000
355.438,212.346,10.000
356.254,214.492,10.000
357.059,216.672,10.000
357.851,218.884,10.000
358.632,221.127,10.000
359.400,223.400,10.000
360.156,225.701,10.000
360.898,228.029,10.000
361.628,230.383,10.000
362.344,232.762,10.000
363.047,235.164,10.000
363.735,237.588,10.000
364.410,240.034,10.000
365.070,242.499,10.000
365.715,244.982,10.000
366.345,247.482,10.000
366.960,249.999,10.000
367.559,252.530,10.000
368.142,255.075,10.000
368.710,257.632,10.000
369.261,260.200,10.000
369.795,262.777,10.000
370.312,265.363,10.000
370.812,267.957,10.000
371.295,270.556,10.000
371.760,273.160,10.000
372.207,275.768,10.000
372.636,278.377,10.000
373.046,280.988,10.000
373.437,283.599,10.000
373.809,286.208,10.000
374.162,288.814,10.000
374.496,291.417,10.000
374.809,294.014,10.000
375.102,296.604,10.000
375.375,299.188,10.000
375.627,301.762,10.000
375.858,304.325,10.000
376.068,306.878,10.000
376.257,309.418,10.000
376.423,311.943,10.000
376.568,314.454,10.000
376.690,316.948,10.000
376.790,319.425,10.000
376.866,321.883,10.000
376.920,324.320,10.000
376.950,326.736,10.000
376.957,329.130,10.000
376.939,331.499,10.000
376.898,333.844,10.000
376.832,336.162,10.000
376.741,338.452,10.000
376.625,340.714,10.000
376.484,342.945,10.000
376.317,345.145,10.000
376.125,347.312,10.000
375.906,349.446,10.000
375.661,351.545,10.000
375.390,353.607,10.000
375.091,355.631,10.000
374.766,357.617,10.000
374.412,359.563,10.000
374.032,361.467,10.000
373.623,363.329,10.000
373.186,365.147,10.000
372.720,366.920,10.000
372.226,368.647,10.000
371.702,370.326,10.000
371.149,371.956,10.000
370.567,373.536,10.000
369.954,375.065,10.000
369.312,376.542,10.000
368.639,377.965,10.000
367.935,379.332,10.000
367.201,380.644,10.000
366.435,381.897,10.000
365.638,383.093,10.000
364.809,384.228,10.000
363.948,385.302,10.000
363.054,386.313,10.000
362.128,387.261,10.000
361.169,388.144,10.000
360.177,388.960,10.000
359.152,389.709,10.000
358.093,390.390,10.000
357.000,391.000,10.000
357.000,391.000,10.000
355.851,391.551,10.000
354.625,392.054,10.000
353.324,392.511,10.000
351.948,392.920,10.000
350.501,393.284,10.000
348.983,393.602,10.000
347.396,393.876,10.000
345.741,394.105,10.000
344.021,394.290,10.000
342.237,394.432,10.000
340.390,394.532,10.000
338.482,394.589,10.000
336.515,394.605,10.000
334.490,394.580,10.000
332.409,394.515,10.000
330.273,394.409,10.000
328.084,394.265,10.000
325.844,394.081,10.000
323.554,393.859,10.000
321.216,393.600,10.000
318.831,393.304,10.000
316.402,392.971,10.000
313.929,392.602,10.000
311.414,392.197,10.000
308.859,391.758,10.000
306.266,391.284,10.000
303.636,390.777,10.000
300.970,390.236,10.000
298.271,389.663,10.000
295.539,389.057,10.000
292.777,388.421,10.000
289.986,387.753,10.000
287.167,387.054,10.000
284.323,386.326,10.000
281.455,385.568,10.000
278.564,384.782,10.000
275.653,383.967,10.000
272.722,383.125,10.000
269.773,382.256,10.000
266.808,381.360,10.000
263.829,380.438,10.000
260.836,379.491,10.000
257.833,378.518,10.000
254.819,377.522,10.000
251.798,376.502,10.000
248.770,375.458,10.000
245.737,374.392,10.000
242.701,373.303,10.000
239.663,372.193,10.000
236.625,371.062,10.000
233.589,369.911,10.000
230.555,368.740,10.000
227.526,367.549,10.000
224.504,366.340,10.000
221.490,365.112,10.000
218.485,363.867,10.000
215.491,362.604,10.000
212.510,361.325,10.000
209.543,360.030,10.000
206.592,358.720,10.000
203.659,357.395,10.000
200.744,356.055,10.000
197.851,354.701,10.000
194.980,353.335,10.000
192.132,351.955,10.000
189.311,350.564,10.000
186.516,349.161,10.000
183.750,347.747,10.000
181.015,346.322,10.000
178.311,344.888,10.000
175.641,343.444,10.000
173.006,341.991,10.000
170.408,340.530,10.000
167.848,339.062,10.000
165.328,337.586,10.000
162.850,336.104,10.000
160.415,334.615,10.000
158.024,333.122,10.000
155.680,331.623,10.000
153.384,330.120,10.000
151.137,328.613,10.000
148.942,327.103,10.000
146.799,325.590,10.000
144.711,324.076,10.000
142.679,322.559,10.000
140.704,321.042,10.000
138.789,319.524,10.000
136.934,318.006,10.000
135.141,316.489,10.000
133.413,314.973,10.000
131.750,313.458,10.000
130.154,311.946,10.000
128.628,310.437,10.000
127.171,308.931,10.000
125.787,307.430,10.000
124.476,305.932,10.000
123.240,304.440,10.000
122.081,302.954,10.000
121.001,301.474,10.000
120.000,300.000,10.000
120.000,300.000,10.000
119.062,298.504,10.000
118.166,296.959,10.000
117.312,295.364,10.000
116.501,293.721,10.000
115.731,292.031,10.000
115.001,290.297,10.000
114.313,288.517,10.000
113.664,286.695,10.000
113.055,284.831,10.000
112.485,282.926,10.000
111.954,280.982,10.000
111.461,279.000,10.000
111.006,276.981,10.000
110.588,274.926,10.000
110.207,272.836,10.000
109.862,270.713,10.000
109.554,268.558,10.000
109.281,266.372,10.000
109.043,264.156,10.000
108.840,261.912,10.000
108.671,259.640,10.000
108.536,257.343,10.000
108.434,255.020,10.000
108.365,252.673,10.000
108.328,250.305,10.000
108.323,247.915,10.000
108.350,245.504,10.000
108.408,243.075,10.000
108.496,240.629,10.000
108.615,238.165,10.000
108.763,235.687,10.000
108.941,233.195,10.000
109.147,230.690,10.000
109.382,228.173,10.000
109.644,225.646,10.000
109.934,223.109,10.000
110.251,220.565,10.000
110.595,218.014,10.000
110.965,215.457,10.000
111.360,212.896,10.000
111.781,210.332,10.000
112.226,207.766,10.000
112.695,205.199,10.000
113.189,202.633,10.000
113.706,200.068,10.000
114.245,197.506,10.000
114.808,194.949,10.000
115.392,192.396,10.000
115.998,189.851,10.000
116.625,187.312,10.000
117.273,184.783,10.000
117.941,182.265,10.000
118.629,179.757,10.000
119.336,177.262,10.000
